id,user,commentText,Labels
UgwbZcfAYjsEImxo4vp4AaABAg,kuljeet Kour,Super,3
Ugz-P8cPFiU9mC_DfRp4AaABAg,Vinod Kumar,Tasty noodles,2
UgwC1VGFbYKGRJxpD794AaABAg,Pankaj Films,Very good,3
Ugwd-Fj5R1GK0AinadZ4AaABAg,bibek anand,Eek no mam ja raha hun maggi banane,6
UgzA1aFKztJNmU1e4il4AaABAg,Shoaib S7,Mast,3
UgxIB9CIcYyvZhtcO2h4AaABAg,Jamel Aslam,Nice,3
Ugx8onaFSkSqyoCNQqN4AaABAg,Surajpal Singh Rajput king off jalore,Super.  .jabbardst..,3
UgxuSk_A-z2-vnRsCgl4AaABAg,6ix,👍👍👍😀👌our family usually likes put a lot of water we like the gravy taste kind of like a soup but I also really like dry noodles to love from Canada,6
UgyrwahH3Uzu_IZi69p4AaABAg,Rashmi pundir,Yummy,2
UgzJltiFCdDGfzTkXC54AaABAg,Mangal Yogi,mene try kiya tha,6
UgyVdrRaN9OsZgnrRuJ4AaABAg,Anil Singh,Nice recipe,2
UgwOuzEd0013pew5a0V4AaABAg,Cynthia Jose,"ALL HAIL THE QUEEN OF INDIAN COOKING!!!!! In my life till now I have not made something this yummy.  The best part is you tell us exactly how many minutes each ingredient should cook for. And this is very important for someone like me who doesn't know the ABC of cooking. Also, minimal ingredients, all available at home. Ok now I'm gonna enjoy my maggi",4
Ugx_Qdwcu_yTbtL2aTZ4AaABAg,Dilssadsheikh Dilssadsheikh,Dilssad sheikh,6
UgzrHkC26M2Us0rFK1p4AaABAg,Heena Kausar,Maggi magic masala dale or b achcha lageag,7
UgzhhQQ4u4C_ulPMPmZ4AaABAg,Ahmad Asfa,me aapki bahut badi fan Ho kabista kitchen aapki recipe bhi kamal ki hai,4
UgzVYh49SzkjbnOCbKp4AaABAg,seema singh,I make this it  result is very  tasty😃😃,2
UgyOk-eY6tr9G-U24QJ4AaABAg,Sagar Singh,Thanks mam,1
Ugx-Jin1YHkGf33om9Z4AaABAg,Sagar Singh,I cook it and I get excellent result.,6
UgzxLBOTsQqqaGmWGFl4AaABAg,DIY rocking stuff,Now maggi is not 2min noodles,6
Ugzu0ruFUGPSY60LmjB4AaABAg,Arun Kumar,Yummy😋😋,2
UgxiqQ3gNpkpogwkKmJ4AaABAg,sujeet sir,It was very yummy.... I tried at home I hadn't made this type of delicious maggi in my life main abhi aur recipes ke liye wait kar rahi hu,2
UgxHL2F5WdbSu0jwBTZ4AaABAg,Nisha Singh,I made it..It was awesome...Thanx a lot,5
UgytEPsJ4fR7vPU7TAB4AaABAg,Sangeet Kumar,Hamari Maggi Khuli hui h kase bnaye,7
UgwvfLGu-X4ZSUaleb14AaABAg,rizwana Khanam,Yummy maghi,2
UgynJ4tU2aucn0H7D-94AaABAg,pratap bokaria,I love Maggi,2
UgznGmz46r7oO-Hyqt54AaABAg,prince raj editzz,thank u ji,1
UgxhTgEWbEnnJgAtpux4AaABAg,Harsh Prasad,I have cooked for the first time..and it was masala maggie...I followed your recipe.. Everyone loved it.. thank you very much ❤️,1
Ugz9fKo84lWvmmU14CR4AaABAg,MOHAN PAL,Too good method I like it... Thanks maam,1
Ugwxk3kxn1G6nMk6T9F4AaABAg,raman preet,Very nice,3
UgxPpzavK6NbzXqVlq94AaABAg,Nexo Playz,I just made it today and it was so yummy but I mistakenly put a lil but too much spicy powder but it's still good thank you 💝💝💝,1
Ugyz98ao1pYuBDpQpvl4AaABAg,Musical World,madam agr hum curry paya na bhi dala toh chala ga,7
UgyE9D1OJ2Njj5MIkBZ4AaABAg,Suchitra K,I tried it . And It's so nice and spicy 💋🤤I loved it ...***,2
UgxLkYzNqs5FkpDFXzV4AaABAg,Honey Khan,today I am tried UMEED😍 hai k ap jasi hi bana,6
UgyeeAGsflT9-4hqHYV4AaABAg,EKANT SAHU #FAMBRUH ARMY,Kya alag hai aise to main bhi bnata hu kya alag hai,6
Ugwwl1KjO2IpW3tj9xp4AaABAg,hockeyo9,I tired today it turned put to be sooo tasty thank you for the simple and tasty maggi recipe ❤❤,5
UgyZGfbWrf9ICMupqI94AaABAg,Ram Chandar,Superb 🤗,3
UgyRYZp1cbiRB7xlpLh4AaABAg,huzefa bobade,I am sorry but by small brother is write,6
UgzkoOboHOdth9Oj8MJ4AaABAg,huzefa bobade,I don't like maggi,6
Ugy93Kim2z6fGJNoTHB4AaABAg,Rashmi Dhiman,Nice,3
UgyDOeYq4Ap3_ZXiq354AaABAg,Himanshu Trivedi,actually this was good,3
UgxNE43SCfcwJOXD67B4AaABAg,Princess Shafia Kamal,Thank youfor sharing this video,1
UgwEqk1vLjHS37EnF8d4AaABAg,Anus Laddla,Osm,3
UgwN2usfBhiVgVC-2y54AaABAg,Mahrosh Malik,Nice,3
UgxoarUGq_Bwl6Gcdrd4AaABAg,Priyanka Pal,Banne ke bad bahut lalach lag raha hai,6
Ugx_pwcVeOQoPqm0-t14AaABAg,Subhankar Singh ty 8,Very nice,3
Ugyj3TcBctyITcloyGJ4AaABAg,Gurjinder Minhas,i  tried seriously it is too yummy,2
UgzimkajrY_KNX6ArRR4AaABAg,KARAN bhagayle,bekar I didn't like it  I like only simple maggie,6
UgxEJcFStHWfVJ_HdWZ4AaABAg,Nitika Bhatia,"Yuuumm 😛😛
Its actually tastieee",2
UgwDnwY4XNy9e1V6ltd4AaABAg,Kanchan Lingwal,Mam mai b ditto apki trh banati hoon maggie masala...Bilkul same esi trh.. or sawad mai bhot testy h ....,2
Ugx8Yix8KDkm3IkyA154AaABAg,Deepak Kumar,Aap har chij bahut aacha banati hae,4
UgylKVCkSkZH2YMNckF4AaABAg,Divya,Meri Maggi 2 minutes se jyada der me pakti h ..nhi to kachi lgti h.,6
UgzxruWntTbw66MGcmh4AaABAg,Mashtura Treena,Tried it out today!  Turned out to ne very very good!!!,2
UgycivZJ_4gFVBp1_v54AaABAg,Bhavna Foujdar,Wooow yummy 😘😘😘😋😋😋😋😋😋😋nicee ma'am,5
UgzsH_8Ju3Ug8LphEoF4AaABAg,PIXELTRONIX,It tasty . More that my one 😭😭😭😭😭,1
Ugx8O1xud-NuVjf96IN4AaABAg,Kishan Bairagi,Muh me pani aa gya yar 😂😂😂😂,2
Ugzj0ZxKxx48bL1wyxl4AaABAg,Vijay Upadhaya,Awesome recipe MA'AM 👍👍 plz make chicken maagi,2
UgyDQnaPQqNlDQrKU3x4AaABAg,Soni Sinha,So so so so tasty and yam 👌👌💕💕,2
UgzsZSfMEhP2y2Ij8eR4AaABAg,gamer king,Nice,3
UgyXklaJ5YBLr6GVf014AaABAg,Chand Babu,Yummy,2
UgwBPRi4pbmn8DHzKnl4AaABAg,muhamad muhamad azam,Yummy,2
UgwHlLFgmz_rN_ZEPE14AaABAg,Hira Shanker,Your voice is very clear and sweet,4
UgySDa7xE31M8735WB14AaABAg,Dharmendra ka channel,Nice recepe,2
Ugxulp2szWMxvwA4jTN4AaABAg,Sapna Gupta,Your welcome,6
UgzElN4Sv08WdL1_vBp4AaABAg,katil videos,Kon kon serving plate ki jagah kadhai me hi maggi khata h😂😂😂aur usi chamche se 😂😁,6
UgzuJ3sjaDdzIOyn_pJ4AaABAg,Bikash pubg,Kisne kaha hai Maggi 2 minutes me Banta hai😇😇,6
Ugy_xy_pfdZFP8YSaPF4AaABAg,Akkshita Puri,Yummy 😍,2
Ugw03GItg8HuhohGd-p4AaABAg,Kanom Darang,Tasty yummy  kya recipe hai main banake kha ke dikha.....,2
Ugz1_LP70RNabCB7B0N4AaABAg,Jaya Suhasini,Vrey nice,3
Ugz0HQ0UQs378DYrhvR4AaABAg,Proval Chanda,omg thank you,1
UgyYfwsOYfwyGPlGO5N4AaABAg,Anitha Seervi,Tried it...too yumm...,2
UgwZ3M9fi069UpsyI094AaABAg,Suman Das,"Thank You :) 
I always cook normal wala maggi and  tired to eat this daily , but i tried your recipe today and it's too delicious . Thank you again :)",5
Ugx8QQzNJ2VCWEeHFBZ4AaABAg,Akshita Jain,Yummy,2
UgyXYYSbJ2t7AbnO1hd4AaABAg,sagar Chauhan,Nice,3
UgxnqgNyYy1_YFxmk854AaABAg,Ashik Sk,nic,3
UgxQQK3bt7xcGnx9wZx4AaABAg,Ashis Rakesh,Yummy      bhukh    lag   gyi,2
UgxWVgAihhu__2oxqWR4AaABAg,Sapna Gupta,Kabita your recipes are fabulous 🙂🙂🙂,4
UgwDCKZG9k_S7W8n69x4AaABAg,Anju Devi,Nice,3
UgyuAk3c26MRl6DPCIl4AaABAg,jyoti Mantri,So yummy,2
Ugw8uBHbUIwujjoSOth4AaABAg,jam akh,Bohot tasty hai😋,2
UgwbUf-CXgqM3LM-Dth4AaABAg,Manhal Mansuri,Yummy! 😋🤤,2
Ugy44ZZG0cQfrq-dJsZ4AaABAg,Imoo T,Wow 👌👌👌😅😅,3
UgwAnAeq7EC78goB-l94AaABAg,Shyam Sunder Shyam,Superb,3
UgwYAbtRTkFc4gU1V-F4AaABAg,Be like Bro,U r cute 😘,4
UgwK1iYBa9iCdD-NmNt4AaABAg,mahvish khan,Nice,3
UgxtAFJOWub01Flw4nR4AaABAg,Sangeeta Bhandari,bindas recipe👍👍👌noodles r looking v. tasty,2
UgzfR-qHRpwxfkO-L554AaABAg,Sam Cj,I tried ur recipe @2.30am... thanks a lot sister 😍,1
UgzE3tnFvLg2OVoQOMB4AaABAg,Sayali Ghulaxe,Your recipes are always good 😊😊,4
UgzGr3BEOUmlYPREnmd4AaABAg,Rishav Sharma,Best and perfect taste,2
Ugykx0OsV6c251I5Cfx4AaABAg,Areeh sharma,Who will add Kadi patta in maggie 🤔🤔🤔😅😅,7
UgxCXVgHiMo2KokkT2N4AaABAg,Awantika Singh,Apki voice bhut soothing hai... Apki videos dkhne me bhut acha lgta h 😊😊,4
Ugy8LSdHy8HSXnLelLt4AaABAg,GAURANG OFFICIAL VEVO,HOME DELIVERY AVAILABLE H KYA AUNTY MUZHE YEAH MAGGI TEST KRNI H,6
UgwIqg2w86UjS5nW3O94AaABAg,Anil Verma,Very nice,3
UgyFnTleJLpSZCX2MBx4AaABAg,WarEagle Gaming,Can I skip the tomato??,7
Ugz-9TKhzeaJ65WWahF4AaABAg,Peasana Sahu,so yummy,2
Ugw-ALYu-ZhcOx_N2Yh4AaABAg,Naresh Kumar,Very yummy cooking style of cooking Maggi....it's awesome🍜🍜,5
Ugy81F9HYLoByUpqI754AaABAg,Techno gamer mm,"This is lovely is respie 
So thanks 
😃'ÇHĒF MAM'😄",5
UgyxnBp1mLhnPIkJcux4AaABAg,Deepak Mali,Mera Maggi toh jal Gaya aur kaala pad Gaya.,6
Ugyrx6a5FPJ94168G5x4AaABAg,kapil yadav,Yamy,2
UgxBZAalb7nbe7PZWup4AaABAg,Aquela Sultana,I have tried this recipe it tastes good,2
Ugx7bPC2EUT_LVmuUy54AaABAg,Palak Agarwal,Normal masaale se Maggie k taste bekar to nahi ho jayega,7
UgxjtgMhG8B1qEtEWyx4AaABAg,Vikasyadav Vikasyadav,best,3
Ugwx9LY2QsAu38nVFpJ4AaABAg,Arpita Raj,I love this one receipe so much. Love from Canada Ma'am.,2
Ugzy1zxAah2YS57Pe_F4AaABAg,B Zee,Is masalas save for everyone.. could you make it without ..,7
UgwW78TuaetNRRFtdjl4AaABAg,priyanka kumar,Very tasty maggi means mouth watering,2
UgzNhdxCRG-PyiqOzBB4AaABAg,Muhammad Nawaz,Wow!!!,3
Ugxfj44RDGvTA4lgNMZ4AaABAg,Tomson Mathew,Thanks  man for new ideas.,1
Ugx_X2gQOxa4RQYTHRh4AaABAg,Rishika Raj,So yummy😊,2
UgylaOyiJn026mF3ZP14AaABAg,KRUTI VERMA,Mam plz punjabi tadka  maggie recipe share kro plz mam..,7
UgzW5vYiolQmcowXlGR4AaABAg,satish chandra,Very tasty,2
UgwlnfOvjmgtyODpdfB4AaABAg,Mamta Mamta,Nice  video 😍😍😍,3
Ugx5CZgr-6GkAKJfBx54AaABAg,India sk all sabhi video,Nice Maggi,2
UgxdUfpnAzX6ssLKEL54AaABAg,Univers Gaming,mume pani agya,2
UgwdUibwmZA8LG5qJlp4AaABAg,Babu Bhai,thank you kabita mam yeh recipe dene ke liye,1
UgzcJ-7_mGv_AS4qb6Z4AaABAg,Hamza Iqbal,Most welcome 😊,6
UgxkholSW5e5SfaDQxV4AaABAg,Sushant Chalke,Woow nice,3
Ugxfj7utyoXuzpl1VF14AaABAg,bhavna chandel,So tasty,2
Ugw7BhWFApFLmYNLb114AaABAg,bhavna chandel,Very good,3
UgzxS0cxLewA8a07XNN4AaABAg,Shalini Gupta,Kash ye mere mobile se bahar nikle la sakti,6
Ugz-GNqqYAHlIPapY_V4AaABAg,savendra Jha,Is Curry leaves are optional,7
UgzBPF9YW8BJ3grqKQV4AaABAg,Brijpal Rana,Thankyou madam,1
UgxBE6BGMPrdu5-lY-l4AaABAg,Sejal Singhal,I have made it...its just amazzziinngg...😍😍😍😍 Thank u soo much for the tastiest recipe...😘,5
UgyoCs9h1gZvaLqblEh4AaABAg,Kushal Bohra,Yummy 😘😘😘,2
UgyLdWFuXpVBQyq6rbt4AaABAg,devesh Dansena Dansena,Nice mem😘,3
UgxjpjgtN-BVbmi8N9Z4AaABAg,Surya Narain,Best Maggi I make after seeing 😋😋😋😗😗😗,2
Ugy5Fbxh9IegvHUOhep4AaABAg,Pinki Chawariya,yummy 😋😋😋😋,2
UgywjGg5j5VpyVqktu54AaABAg,Neha Todankar,I tried this and it's yummier than the actual masala Maggi... Love for Maggi,2
Ugx3yo_3QYtFCC_uWHp4AaABAg,Tapas Paul,. My mother today making this food thank you aunty,1
Ugz1AZiEDCDRW21XqoN4AaABAg,Rashmirekha Das,So easy-to-make,2
UgzAyFGjL0C0iNV2S5J4AaABAg,DayDreamer's Animation,So Maggi's claim of 'Ready in 2 minutes' is a lie.,6
UgwC23Hen-sQ62rwKM14AaABAg,Umesh Dhanvijay,Too much nice,3
UgwpJr-gGYyp0mGN9eR4AaABAg,tiya premlata,Very nice,3
UgyXuuRcNQt1-_2fBCt4AaABAg,Sheethal singh,I tried it ....I was awesome 😍😍 Guys do try,2
Ugz0LjDKq5jorB8AscR4AaABAg,Rjmahera Rjmehra,So like and comment,6
Ugyo3_XaOcrE5GlwVSB4AaABAg,Rjmahera Rjmehra,Kis kis ko mgi Pasand hai,6
UgxnBsYuCvJPfOMpuhN4AaABAg,kamil boy,Hii,6
Ugz1hIuwb0qPYgRbUCd4AaABAg,khushi joshi,*maggie  lover hit like *,6
UgzVhlkGmHY-1X5xW2d4AaABAg,Harindra Kumar,Bahut acha mam,3
UgwX22VdggkYjL6SJtZ4AaABAg,ansar khasim,Super,3
Ugx_6lLEl3tCaAqW5Cd4AaABAg,Chandan Kumar,Arey hame bhi khana hai Maggi muh mein Pani aa gaya,2
UgzgzIVYQVDftP_V7zF4AaABAg,Karunashankar Gupta,Sb bolte hai maggi 5 min me bnate hai. .......mere ko 1 ganta lg jata hai bnane me. .....😂😂😂😂😂😂,6
Ugw1_qamTphLB898Yth4AaABAg,free fire king,Thanks,1
Ugw4v_AA2Hs18Z9JiY94AaABAg,suman jaiswal,Thanks mam for telling us this new way to cook yummy Maggi,4
UgxaxftOImpxT1BmqjZ4AaABAg,Deepak Vs,Thank you mam it's super delicious 😋,5
UgwelFnNr5zWu88MVl54AaABAg,Rachna Singh,Finally tried the recipe today and it turned to be very tasty,2
UgxqlMrju5jGUIHqvtN4AaABAg,Shubham Dubey,Nice recipe mam,2
UgyJLxGC93bwEBdbv7F4AaABAg,suchi ï,Appi salt jyada ho gaya.. Kya karun,7
UgwzsvzgK_45ac3adnV4AaABAg,mithu pramanick,Moo me pani aa raha hai,2
Ugw1B24Azmgbs8Hrx8l4AaABAg,Amla 23,The way you speak reminds me of the safety announcements they make on a plane.. lovely presentation,4
UgwRSDjBOzxmzdfXNk14AaABAg,Faijur Rahman,I made it for my girlfriend and she loved it...thank you 😊,1
UgzhU3nLBnuoJXSUUfN4AaABAg,SAI ANVESH DUGGIRALA,Very tasty mam,2
UgypkyY4FC2cc1Q8oaR4AaABAg,Simpy Khurana,"Awesome!!!
Very yummy",5
UgwIogjK4gH1VPaQiNV4AaABAg,Kamaljeet Singh Adiwal,Nice,3
UgywVbWfbmYRvAQAWMd4AaABAg,Technical Knowledge,Great thank you so much mam,5
Ugz0g85WGFdM97IzXGB4AaABAg,mysterious billionaire,can you buy coriander powder?,7
UgwB8-KkanpGMnwaSpp4AaABAg,Priyanka Raj,Thanks,1
UgyY2jMddX4tij7DdMt4AaABAg,Manish Shukla,Thank you didi,1
Ugz3GMbxMokD1zxr0aF4AaABAg,Yasmin Khatoon,Mei try v kr li bahot hi tasty bna h,1
Ugwr6KXdYgdXv8JY2Dh4AaABAg,Sudhakar Sudha,Super ,3
Ugydu1EnWER7PS-UCcR4AaABAg,Rahul Sharma,Aapne maagie masala kyu nhi daala,7
Ugwtc_Bv0FRawmUoKX14AaABAg,SOURABH VERMA,Delicious🤤,2
UgxgQZ2lZD7_h_mOicJ4AaABAg,Dharmendra.kumar Shastree,Bhut sundr ha aap,4
UgxFawtI7Nu4ro7gH2l4AaABAg,Mangal Singh,Mam your all recipes are good this one is also ,4
Ugx1mlo0zZpormyShS94AaABAg,Nikky Kumari,So yummy,2
UgzpW9Hk7HcNA6uqK7V4AaABAg,Sep Sepa,mam u r the best u made me 0 to hero,4
Ugy1FA2EPU1VrFXE2Lh4AaABAg,Anmol Singh Shrinet,Very nice,3
Ugy0iOoqifSIVBl-59l4AaABAg,sahil sahu,Very tasty recipe,2
UgwMK4VlHUk_yF89-WR4AaABAg,Kesu Mogor,kabita g nmaskar  m apka bahut bda fan hu,4
UgxL6tuYuIeCCh_iwVx4AaABAg,Ruchi Yadav,Yummy nice recipe 😙😘😘😘😘😍😍,2
UgyGI8b5I3Aec03MpzZ4AaABAg,mohd jafar,2 min ka noodle 5 min me bana,6
Ugz2XsyZlcDeZOhkTEB4AaABAg,Pooja Yadav,Spicy and delicious Maggi Masala .,2
UgzFQZ0XwDAdddclvup4AaABAg,Islamic Blog,I think I cant manage curry leaves. Is it that important or I can make noodles without it?,7
UgzsTto7BSONM9MUp-l4AaABAg,Komal Priya,Your voice is very lovely,4
UgzdbnhFpw02WlhAVlJ4AaABAg,Rj Singh,i love you kitchen,6
UgypVnr4MJSP5OyWAXN4AaABAg,priya patel,"It’s dam yummy 🤤, love it",2
UgwiAdkG4mrDsAB2Vl94AaABAg,Arun Kushwah Tabla,Your way of demonstration is very Good..👍🏻👏🏻,4
UgxE_xQGqg-sb_5a3B14AaABAg,Technical BKJ,nice,3
UgzNGXcY5wNfXLnGNwB4AaABAg,Ujjwal Vinod Sharma,So delicious and yummy 😍😍😍😍😍😍😍😍😂😂😂😂😂😂😂🤣,2
UgwWvlQG8_htMrz8LZV4AaABAg,Arun 6353951606 Bhai,APNA NUMBER DO WHATSAPP,6
UgyF9oaPlrzgvJabITF4AaABAg,shivam narula,Very maggi,6
UgxOBxIL3Rb25WdLM9J4AaABAg,shivam narula,Very good,3
Ugx2ZCg2yKwrgHqlgj14AaABAg,Shadab Baig,Nice mujhe bhotu pasand aya,3
UgwKGxoSNiYDu0x06Xt4AaABAg,Jaskirat Gill,wow,3
Ugy6Fyj6emXP8EtkJtp4AaABAg,Crabby 13,2 minute ki meggi banane ke liye 5minat Ka video 😂😂,6
UgykMnXWV2uiVmZbYtZ4AaABAg,Binte Raees,I tried this Maggi recipe and its really very tasty💕💕,2
Ugw778phkhBn7ty4Mzp4AaABAg,Pradeep Singh,Very tasty,2
UgwbszLKECJdy0ZFGHN4AaABAg,nautiyal anuradha,There is nothing new I already used to make like that only,6
UgzZMC8Qs2zFhJr3tPF4AaABAg,Rajeeb Rath,Maja aa gaya kha ke thnx :),1
UgwCV6BRUVU6R2XOV3h4AaABAg,P R S,"Very..tasty recipe.,...I tried....😘😘😘😘 mouthwatering...even now....🤤🤤🤤🤤🤤",2
UgwaeCYnh9FvdimGrmh4AaABAg,rachana akangire,"thanks, its so ymm!",5
UgxeiliH8IpttG8YBvB4AaABAg,PUNU SINGH,Bahoot achhi,3
UgxTp5rrnWw5RICwMQB4AaABAg,Deep Chander,Thanks for your recpie,1
UgyL_iggvFh_BB6v4Z94AaABAg,Balraj Singh,I love maggi yummy,2
Ugw_ItqMvwILdECn7GN4AaABAg,Pooja Saw,Yummy,2
Ugyl1ABRKiwZhd2IMM94AaABAg,Kousalya Vemula,Nice!! Yummy 😋,5
UgyMiajYVXeIcFEbVL14AaABAg,Kunal Pandar,Nice maggi,2
Ugzt3RuHn1nkNe4XOjV4AaABAg,Ananya Kumari,Very nice,3
Ugz55moDGrSoRktNQgF4AaABAg,Sakina Ansari,Yummy,2
UgwSbYHwvIVt3KrC6rN4AaABAg,rajesh sharma,Very nice & yummy 😋😋☺😊😘😘😘😍😍😍😍😋😋😋😋😋😋😋😋😋😋yummiiiii......................,2
Ugy50RRuWPQP_JWdSU94AaABAg,Anjali Singh,Really it is tasty,2
UgwuIQBMDIUZAdU_CGR4AaABAg,Rohit Bansode,Bohot pani dalti ho,6
UgyWbP2yL55i07MAOs14AaABAg,Harshu Shine,I made this 😍❤️Super Delicious ❤️😍Loved It!,2
UgzDnXG8JWQPhPErmE54AaABAg,Abhishek Tomar,Thankyou mam 😊😊😊,1
UgzWcWQ1HSMRGRz06a94AaABAg,Devendra Sariwan,Nice,3
UgwgXJDhwRkGR12_Y2h4AaABAg,Arun Choudhary,Nice,3
UgxmeDV0patPj9sqGTt4AaABAg,Guran Devi,Very good video,3
UgwBNcvhwQ3B1pEA7Zl4AaABAg,tulasi mounisha,I am going to try this😋😋,6
UgwJeIXtISNlIdS7Vbx4AaABAg,Mainuddin Ansari,Amazing yrrrr,3
Ugz1vO4KBKPOJEICqup4AaABAg,Sreekanya Sree,Nice,3
UgwSedoTGKAgUp7_9EV4AaABAg,khushi jena,Wow osam realy,3
UgyJ-YS0lwRVYgdPICx4AaABAg,EchoPrime,I tested your this recipe. It's so tasty. Thank you.,5
UgxQYUbexj-qDrkmdkt4AaABAg,technical GanG,awesome Recipe,2
Ugwp1144_ottJ5seiOp4AaABAg,SHAURYA YADAV,Cooker me maigi kaise banaye,7
UgxqSNZDJf9LKbKhAhh4AaABAg,ELECTRONIC SPOT,Omg!! Your recipe was so delicious. I tried making it and it turned out to be sooooooooo yum🤤😍😍😍love all you recipes. ☺️💓💓💓💓💓,2
UgyMM0xPdSW9-D3TPwZ4AaABAg,Ajay Singh,i am daunlod this vidio,6
UgzR_X75YXzNPGfwpaB4AaABAg,Avakin NAGMAヅ,M bna rhi thi maggie bn gya hlwa....😥😥,6
UgxybDox0jUdDZZRQHJ4AaABAg,Sonali Debnath,I tried it step by step...it's so yummy..😋,2
Ugz5bTsofCwhA9Sqk7R4AaABAg,Om Singh,10min for Maggi,6
UgxhxX0puPO99-rDQyh4AaABAg,pathan shakir,very nice,3
UgzTwdzHVb7qKsybzu14AaABAg,Sapna Gola,Yummy Meggie,2
Ugyf0HhQG5g4A2wPmVN4AaABAg,dhankumar masram,Very nice magi,2
Ugxrer2U6lOmIIu7n6N4AaABAg,Inayaa Ahanger,Dekhne mai hi tasty lg rahii hai,2
Ugwwe4DhsvyRorNgbZ14AaABAg,Bullorina gokia,tasty tasy.... 😋,2
Ugy0cRP6D_TIN40A48J4AaABAg,Sonali Bai,so beautiful,4
UgwOUFt1YZXh7qdDocl4AaABAg,Sanjeev Rathore,ap bahut intelligent ho mam,4
UgxRhwpQbxUghZ6Jp3R4AaABAg,Sanjeev Rathore,agar hmm magi ma panner dala too kis time dala,7
Ugxnbbk1-0znpbIWmrt4AaABAg,Indian Flavor,Sooo yummy thanks 👍👍,5
Ugz4sCbQ0XXxpGfgjMh4AaABAg,Abhinav Gupta,"Great video mam, so useful . So glad that i can now make maggi.",3
UgykVrqRPSwVY7_i8LF4AaABAg,Apps Guruji,So Good Recipe 😍 #Appsguruji,2
UgxHYt2MM-ecAuKrGbx4AaABAg,Dilawar Khan,So yummi,2
UgwCf5bnPpDqWO9qXsZ4AaABAg,Mayank Dhum,Nice,3
UgzoxfieY3pM3JH0zDp4AaABAg,Taiba Nadeem,it was too delecious mam....and I was appreciated by my mom .....thnks a lot 😊,5
UgxkwvKJJux9j2EbIHN4AaABAg,Pawan Kumar,aapka chanal mujhe bahut he aacha lagta hai,4
Ugw_qcfxwDpZsirwN814AaABAg,Mukesh Singh,Nice,3
Ugw44h8tGyr249gQaL94AaABAg,Uzaifa Rafeeque,bahut tasty bni thi,2
UgweMyrlhHhFOaPjydJ4AaABAg,Neetu Sharma,Delicious Maagi I loved it,2
UgxEvCnwP0fR13UA8et4AaABAg,Dinesh kumar,Very nice good,3
UgyJjOtBt_V9vssJNZ14AaABAg,pranay anil shinde,superb,3
UgyZFqL0WZAcqjJnfV14AaABAg,Rohini Pathak,I hv bn mkng maggie exactly the same way for years now n it remains my fav till date  ❤❤❤❤💕💕💕,6
UgyDxGHgC3TRmxZTKKF4AaABAg,brcup u primary,Very nice ,3
Ugxw0Q2FwN4Q2L2LT3t4AaABAg,New Me,In Bangladesh 4 onions equals to that one onion,6
UgxSlrf3Rx0yGAcivjZ4AaABAg,Rohit Kharat,Mast,3
UgxObsQ8C2sm-HoIC5t4AaABAg,MOHAMMAD IMTIYAZ,Nice,3
Ugx_I277D5rIE5gET5J4AaABAg,Neetu sharma Dishu,Nice Maggie 👌👌👌,2
Ugy-hs9bDveJDBw6IMF4AaABAg,Prateek Kumar,Thanks kabita mam for the delicious dish,5
UgzmADim0LGBcnRtvx54AaABAg,itish aggarwal,I tried it......... It's very yummy🤗🤗thnq mam,5
Ugyia7q6pkbXIToXWC94AaABAg,kaivaly tolbande,Maine subscribe ni kiya,6
UgyCuhE45tcMACBYAIB4AaABAg,jarin khan,Soo  nice,3
UgzeHPlYa5c745rjVK14AaABAg,jarin khan,Oo nice recipe,2
UgwjCnZTDvm4hOMOBLd4AaABAg,dhruba intisher,Thank you so much ma'am ❤️,1
UgyKRys8H0SJYC4dPm94AaABAg,Neetu Romana,Soooooo yummmmmy magggi Bani thi,2
UgzAMYVP646woV9jnJV4AaABAg,VB Bollywood,Nice,3
UgwKn_t4b-Lel1pNOJ54AaABAg,Vinayak tej,I have done now 😋😋😋 same same,6
UgxT0z8jjmiPQrSrbsh4AaABAg,samarth malmane,good recipe,2
Ugzv5lY6JMQGSF-asdZ4AaABAg,Sahibor Ali,🌷nice🍝recipes🌷,2
UgwuUPZZwh84imngfG14AaABAg,Shankar Bawa,Good job,4
UgzHpcprT8HJ_18fbWN4AaABAg,Lisi Nayak,App hi hame khila dijiye,6
Ugwqxfm8h8Hf5-0mfXx4AaABAg,Manish Yadav,thanks mam,1
UgxlFFXn0-si58Ofxs94AaABAg,Rainu Sharma,Nice,3
UgxwrmfdAokTgBIW3mN4AaABAg,Raja Aditya,Yummy,2
UgworYKvvJaeta46Dmh4AaABAg,Arun Kumar,Thank u mam mainey bilkul aap ko follow kiya aur bahut achi masama maggi bani,1
UgyU-ty3Wk2G12ELf7R4AaABAg,Wayne Campbell,"Slow down, I'm Canadian and cannot understand you, please make an English speaking version",6
Ugx9yMD7N9wBsApueot4AaABAg,Sheetal Gadge,Thank,1
Ugz3I9ZeeG-Zh-x8n-14AaABAg,Taufik Ahmed,Thank you ma'am...,1
UgzC2PGvXQ8CQ7z5xGh4AaABAg,Me Miss Vaishnavi Singh,Really di it worked a lot thankyou,1
Ugyh9l-_e_EzEuwPPeh4AaABAg,ashok singh,very tasty,2
UgwJEmM_NLKg8pQOAhd4AaABAg,Krish Chauhan,I try this recipe it's taste so yummy,2
UgxHLN4270N38nAypqp4AaABAg,Soni Prajapati,Very nice and tasty . Thanks .,5
