id,user,commentText,Labels
UgzytG9vR36_U2e-rFV4AaABAg,video kids,Mam samosas banane ke liy hm wheat flour use or skte h agar bacho ke liy bnane h ti,7
UgwDA4y38wu1_UqDTtN4AaABAg,gcNikhbhil Agarwal,mam apka recepi bahut acha hota hai aur ap bahut sweet ho,5
UgxTqdQtIPhTED7-kRp4AaABAg,Suvreen Suvreen,"Hello Mam, Uncooked Samosas ko Refrigerator mein kaise long time Freeze rakh sakte  hai ? Please Answer",7
UgyO7pyYklxK-I1JQu54AaABAg,Anita Gupta,aaj Maine samosa. anaya aur bahut tasty bana hai,2
UgyBp5OUHtDCOf9k7td4AaABAg,Manish Kumar Kamat,aloo ki tikki wala Jatt Ni Bahut Achi honi chahiye Hamara tikki wala chutney acha nahi hota hai,6
UgyTwdWKjKiv-DXWK5l4AaABAg,Swati Sonani,nice recipe,2
Ugy2NYYC4-O2ONgo1Ul4AaABAg,Divyanshu Khandagre,Thank you aunt..my mother also tried yr this recipe..really it's very tastyyðŸ˜ŠðŸ˜ŠðŸ‘ŒðŸ‘Œ,5
UgwIYkUfVmgiME5pOp14AaABAg,SUMAN SINGH,aap recipe maa ki haath ki recipe lgti hai I love you mam,4
UgxiHos880HVBgf4dm54AaABAg,rekha goyal,Mene bnaye aapki dish dekh kr aalu palak k katlet nd samosa,6
UgyVK5N2Be3NwAUmkJl4AaABAg,Karishma how to study class 10 Shrivastav,i love your recipe very much and I am also try it home and it is make very nice and taste. please give me the recipe of yummy paratha and nam keen recipe. please replied .,6
Ugwoedf1mfQG5syEytZ4AaABAg,swasti ma,Awesome,3
UgzMI_ls5qMSqim0ixp4AaABAg,Dr Usmle,Thank you aunty! Your recipes are so nice and so are youðŸ˜Š,4
UgxMvMtBXEh-WoyI_IV4AaABAg,Banshilal mothsra,Thank you madam ji,1
Ugy84N66JBv1kqokHIV4AaABAg,Payal Gethewale,mam apni dusre cheese wale samosa mai besan bhe dala tha.. es mai need nahibhoge kya?,7
UgzW11eoIcu8EOGh3pZ4AaABAg,sandip laddha,So tasty and ðŸ˜‹,2
UgzK3Q_Thhh3lWoWlmt4AaABAg,Himani Sharma,Mam muje keval 4 samose hi bnane h kitna ata and allu lena chahiye,6
UgyL2S4ZJtcgm8rN0UJ4AaABAg,Anshul gujjar,Ur explaining way is gud.. And the recipe too gud,4
Ugh2Q35Mt65D33gCoAEC,Ranjit Sharma,Your recipe is too good and it makes very nice....thnx,5
Ugylx7PZGAqt0Ff3tIh4AaABAg,Nasreen Ahsan,Mam aloo boiled lene h...?,7
UgxlcAL-HsZzDcCrIgF4AaABAg,Tejaswi Tripuraneni,Can you please make and send me,6
Ugyz6TnSt3lddcHatZl4AaABAg,Saba Azeem,aapne wheat flour liya h ya maida,7
UgxoPazyw-BLGdzjcKt4AaABAg,Late Jangde,Mam kya hum ghee ki jagh dalda use kr skte h,7
UgycHj_gus8kXh040SB4AaABAg,The MOB. Gameplays,Nice good excellent,3
Ugxn6Pa9T6AZdsNQXe14AaABAg,jyoti jyoti,mam somosa me mohen dalda ghee ya desi ghee ka lgana h,7
Ugy5j2Bx0suVmEiu79R4AaABAg,Swati Bhalerao,"Tried this recipe and the Samosas turned out very nice..
Thnx Nisha ji",1
UgyyVmeERhcGx0fbOIB4AaABAg,Punjab Zayka,Nisha ji nameste,6
UgxRPOHgMgkKzvUFi9x4AaABAg,Kunal Jha,Very nice aur bhi video dalo aunty ji . thanks,6
UgxxByh1v5mrL-_-pR54AaABAg,dipz kushwah,i willl make samosa tomorrow n i hope my husbnd get surprised by having this in his plate..he will be happy â˜º thnkewww mem apke wjh se kafi kuch sikh liya h n aFter mrrige jb bhi problm lgti h to mei sasu maa ko ni puchti sbse pehle apko serch krti hu or sasu maa k smne bnaleti hu..â˜ºâ˜ºâ˜ºâ˜º,1
UgyfIBxB49Cn1AFL5-54AaABAg,Dr L Ghousia Banu,Mam aam Chur powder nai jaise kuch aur use karsakte hai kya??,7
UgwajWd3id4aQ3jF1xN4AaABAg,Sanjay Kumar,Good result,6
UgxY-YB-LqBsfJPr7rN4AaABAg,Babita Mehra,aapke batane ka tarika mujhe bahut pasnd aaya mam,4
UgxVytdARyTalUweuCJ4AaABAg,Baljeet Kaur,Tasty,2
UgxqSR2nP_TpSOE8BKV4AaABAg,Ratch Ratch,Thanks so much  nice jiâ˜•,1
UgwtRIaN5ETQ2jdBbE14AaABAg,reena sharma,aunty aap bahut bahut bahut bahut hi  jada pyari hai... bahut hi pyar se bolti hai aur samjhati bhi hai... love you so much...,4
Ugx3PlkHmKsmg_nSKix4AaABAg,Subhodip Civil,nice explainatiom,4
Ugw3LTP03X4AZ8aBI2N4AaABAg,NIMISHA PATEL,Mem soya stick banana sikhayo please,6
Ugw0Eq4QQqk3ZQdZmFV4AaABAg,M ansari,Samosa fry kis chiz se karte h,6
UgyJvhG3k6CyXr4vVSV4AaABAg,Rohit Gandhi,very nice mam,3
UgyErFNZ4x2AM9jwnYl4AaABAg,Sweety Kakar,yummy ðŸ˜‚ðŸ˜‚,2
UgzHlnBBHB6jVvnbWb14AaABAg,B Shah,You are too good mam. your teaching method is just awsm....tysm.,4
UgyP9x7xxgT3Wzepm5h4AaABAg,navya diwakar,wow nice mam,3
UgxlKeiEccxewEYriYF4AaABAg,Yuvraj Singh Rathore,good,3
UgxjRKWckKMDF0CuyBl4AaABAg,Soni Thakur,Thank you so much aap ki jitni Tarif Karu uthna kam hai,4
Ugz1bJODjDT0JALwmSl4AaABAg,Taranjeet Kaur,Mam hari mirch ko Bhar Kar Banaya Sabhi bahut khush huye Sab ko bahut achi lagi ma'am aapka thanks aap bahut acchi hai,4
Ugz2pNbkkTYlD17IW1d4AaABAg,SHIVAM KUMAR,Love it mam ðŸ˜‹ðŸ˜˜ðŸ˜‹ðŸ˜˜,6
Ugx6KB8MVIQUkB2m0cF4AaABAg,Shobha Jain,Supeeb very nice and thank u mam,5
Ugzt12FW8Yi7v4GE3qN4AaABAg,Saleem Akbar,Bhut achchi resipi,2
UgzTSXFAk6IgLgrqDpx4AaABAg,Saleem Akbar,Nice aanti,3
UgzScLJGGEdL_4IYQw14AaABAg,PB Star,Laddu krara wale,6
UgwaNOQ2_6cavLXe0sx4AaABAg,seema sharma,Mam plzz share recipe of smosa chatni,6
UgzEDPLggJ4eFqLepBd4AaABAg,Chimnaram rinwa Ram,sandar,6
Ugy45rDBVdt5gkzfObR4AaABAg,preeti rathore,"Good evening Mam... Belated Happy Diwali to You n your Family..
Mam i tried your Samosa Recipe on Diwali without green peas n it was very crunchy n spicy just like market made at home . Everybody liked it. Thank You Mam for the recipe .",1
UgyhfA7tI2p6D1maPv54AaABAg,gagan deep,hi mam,6
UgyWKs1vfF7FyX8r-bx4AaABAg,Anju Paswan,aap bhut ache se samjhti h Jo ek bar me a jati samjh me dish,4
UgzAtle294OR1NZ_sVF4AaABAg,Kalyani Mishra,You are the best,4
Ugy_GtXfyCUcMyxBNZ94AaABAg,VISHAKHA KUMARI,Mam mere samose bahut jyada hi soft ban gye aisa q hua?,7
UgxT-GLf7JkGCAVhlJd4AaABAg,prakash gujjara,Nice mam keep it up.,5
UgxiFvD_wfZ_E7UJBlZ4AaABAg,Roshni Sonawane,Nice,3
UgxcurL0KHKYO2qV4N54AaABAg,Shama Parveen,Bahot badhiya recipe h nisha ji ...,2
UgwmhRtcBdNyPH21Zzh4AaABAg,md saad,"nisha madhulika, my mum is big fan 
of u.",4
UgygkbUvJImXQuIFk454AaABAg,Abinash Goutam,man it's so nice,3
Ugw43HYY_ry2SYwZ1ul4AaABAg,Shikha Cooking,Ma'am your somosa are outstanding i will try at home thank you ma'am,5
Ugy-732usm0olLErs-V4AaABAg,sarita Patil,Happy  Diwali  didi,6
UgxBP7kWcL2C2PbFTGx4AaABAg,Anmol Verma,Best part of all your recipes ki Aapki smile bahut pyaari hai jisse recipe bahut tasty banti hai,4
UgzefjiHi5Y4b7BLt354AaABAg,Pinky Kawer Pinky Kawer,nice mam so god,3
Ugyjry1dkVKOFS9YkQZ4AaABAg,Saba Adiyan,Mam without kaju bana sakte h,7
UgxBC3NtjofJmNbKIxJ4AaABAg,Satabdi Chakraborty,so yummy....,2
Ugy8QAW2eSJWwpj9hGB4AaABAg,Mujahid Ali,ap sugar free ice cream  ba na sakeo plz mere abu ko  sugar hae us waja se plz plz my name is maria plz aunty ye mera question hae,6
UgxEfN-K1kM4mvtWcQp4AaABAg,ãƒãƒ­ãƒªã‚¢ãƒ©ãƒ•ãƒ«,very  nice  about samosa you explain very simple way  nice  aunty,4
UgxQc7kJiyg5VAMwu2J4AaABAg,Mansi Tak,Ghee use krne k bad b bubbles aye,6
UgziOtl8fkMSYQodbep4AaABAg,Arti Vyas,nudal samosa,6
UgyZLIp0flib6MKqlXp4AaABAg,Mariyam Rehman,Very taste,2
Ugwe0DrDX_VSCkRLicx4AaABAg,Altaf Raju,Mane nahi anode manage hair wo hair kyo hits hair,6
Ugzh21xr_3LAoq63w354AaABAg,Sonam GAUTAM,samosa nice please reply,2
Ugz0Hx675cPaDP30BbB4AaABAg,Nijam Kureshi,lovely dish aunty,2
UgxX0C23fp20zpKEvzd4AaABAg,Nijam Kureshi,wow,3
UgxCt2c_xgR3YePShWB4AaABAg,MRs. Tannu,mam isme aate ke andar dalda ghee use karna he ya pure ghee??? plss reply,7
UgyJswHEQz1M6sJzTKp4AaABAg,Jyoti Mishra,mam very nice reciepe,2
UgxBt_m-yegw1sA0XY94AaABAg,Jai Prakash Pandey,Aloo ko ubalna hai ki,7
UgyNhSvPHIjH5y6RyAN4AaABAg,Deepanshu Paliwal,Mam samosa are really delicious and i will make it againðŸ‘ŒðŸ‘Œ,2
Ugz3uqQ5PO2YhVWGqzN4AaABAg,Sourav Kumar,Maine banaya aur khaya bhi bahut tasty lagy,2
UgyhsJv6gt7MUepY6G94AaABAg,Gautam Soni,vry nyc,3
Ugz8fKNPzqxDMdTIQ9d4AaABAg,Rekha Sharma,Kuch easy tips mava banane ki bhi Batao,6
UgxC5WLD5YsdH0YAxHd4AaABAg,Rekha Sharma,veryyyyy nice and tasty,2
Ugx4Jyg1WSHnK6uSpi54AaABAg,Amanjot Kaur,Thankyou so much,1
UgwbJUqC9Nuw1RzeJJl4AaABAg,Aman Sharma,V.good,3
UgzlGQDo1eKKutcvq_B4AaABAg,Aman Sharma,Very nice,3
UgzSyK_hvMVJTJiyDph4AaABAg,Aman Sharma,Nice,3
UgwWiZmbIRMTVDT4KuZ4AaABAg,Pooja Ghuge khup chan,Nisha ji samose bahot der tak kadak rahane ke liy kya karna padega,7
Ugwgpbx3tIH4Wrjq2vF4AaABAg,Bidisha sharma Bidisha sharma,yummy,2
Ugzt6UsFhlXzutgX5zt4AaABAg,Anwar Ali,hello mam mujhe apki recipe bahut psnd h,4
UgwoJpjKCobbvMf1N5N4AaABAg,ANNASARAMKALYANI KALYANI,i watch all your receipe,4
UgzMPv78fq6Mc0myh8t4AaABAg,paras singh,mam AP one piece Hai in world wonderful,4
Ugwe6Fnj7kBTm1KN0ol4AaABAg,Akanksha Rathore,Very nice recipe nisha maa ðŸ˜˜ðŸ˜˜ðŸ™ðŸ™ðŸ™ðŸ™,2
Ugwi--6mvjrlNs7o0PJ4AaABAg,Bittu Sharma,mam mana samosa banai hai,6
Ugx_qD86w4Wyw7n4oIx4AaABAg,Upendra Kumar,You are the best,4
UgwJTmkTNb-bypwErrx4AaABAg,Sibani OFFICIAL UPDATES,so........ nice,3
UgzFMWAp9f6ouRpncOp4AaABAg,puneet jain,Wonderful recipe with wonderful tips...thanks a lot mam :),5
Ugw8rUy-UMP6FA2169x4AaABAg,Goutam Panda,and they r easy,2
UgyywSezL9scs2rVYB14AaABAg,Goutam Panda,my daughter tries to cook her recipes,6
Ugz4sCPX4e0OtBZuVHt4AaABAg,Sadhana Sharma,I really tried,6
UgwyyVPWXseLiO35A4Z4AaABAg,Rakesh Yadav,nice,3
Ugz0sSoj7ax684d9D9Z4AaABAg,shaheen Akhtar,Mam aata kitni time tk guthna chahiye. Aata soft y hard hona chahiye,7
UgxFscgcWhMc1hNXPLN4AaABAg,Pragati Pattnaik,Wonderful samosa,2
Ugy00YfBrMB3gc_XzcZ4AaABAg,Anjali,Mam mujhe jab Bhi kuch Naya banana hota h to me apki hi recipe dekhti hu apki saari hi recipe easy hoti hain inse mujhe bahut help milti h...aur sabki tareef Bhi ....thanx a lot mam,4
UgwIs0zptd_b91cOV6N4AaABAg,shiba noor,I made these samosa...  Turned out sooooo yummy...  Thank u sooo very much..,5
UgxC3G3ORGaouwoQw_t4AaABAg,komal guatum,nice,3
UgyjPRVkdF1OxLMJmxJ4AaABAg,Sandeep Badwal,Wonderful,3
UgwrwjbkhhPtptfu82V4AaABAg,Granny Nano begum,Very nice,3
Ugx3xYP9u-biv-hzejB4AaABAg,Anika Sangal,Good,3
UgxDGI1DgGNj_6SHqvZ4AaABAg,raghav song,super,3
UgyNWF-In-9p5Fu_7514AaABAg,Ramandeep Mehta,nisha mam ur  all recipes I like it,4
UgycGJFY6qfIYOXBTpd4AaABAg,Rameshwar Vivo,Nice,3
Ugx7BNXPbK1WvEU6nul4AaABAg,urmeela saini,nice samosa i like it,2
UgyRrZpUVPNIvgWcXcN4AaABAg,Reeta Chauhan,Fabulous mam,3
Ugzlr9iHuFMzqSOBqyN4AaABAg,Nehal Bhuria,supperbðŸ‘ŒðŸ‘ like this recipe,5
Ugya-HEwd29OLBNA0qZ4AaABAg,yasverdhan khinchi Rajput,yes,6
UgxjvP8Ie_IB_4L7jNN4AaABAg,Nadeem Ajmal,hy.app bhut nice hn.bhut acha btati hn.,4
UgxhenHvErcSyRlR9iZ4AaABAg,Srashti Rajawat,Mam aap itne pyar se bnana btate h ki jaise hmari mummy  hame sikha rhe ho. apki hr dish me  ma jaisa  pyar hota h.,4
UgxtHE_tnoqQmctWdRF4AaABAg,anjali joshi,Wowww... You are best.. ðŸ‘ŒðŸ‘ŒðŸ‘ŒðŸ˜˜ðŸ˜˜,4
UgyErb2WnPov18eWM894AaABAg,Chanchal Choubey,Thanku madam aaj hi hum try karnege Thanku for recipe,1
UgzaNBLkdbkp_J8PcOh4AaABAg,Sapna Medhansh,Nisha ji Aap recipes achi h. Aap ko toh book bhi issue karni chatiya. Kyo Maine Pata Ki thi Aap book Mujhe nhi mil. Par Aap ko Khana Ki recipes book likha bahut Acha ho. Maine recipes try Ki bahut achi h. Thanx mam,6
Ugwpi6BLNT3WLZ1At0V4AaABAg,Shruti Jindal,NYC aunty jii,3
UgzFAHmELPy6n74MzSR4AaABAg,Priya Malhotra,mam aap bhut ache se smjatae,4
UgxTabTZ3I0LHqoDyF94AaABAg,Hasnad Raza,ap aisa Khana sikhati hain jaise ghar me ammi ya badi Behan sikhati hain. thanks mam,4
UgzFOShsHChRMHF_SZx4AaABAg,Ananta Shroff,"I put roasted peanuts in this stuffing, it also brings good taste, but these cashew nuts will also be very tasty. Thanks alot mam..You made me a good cook, now my husband also praises my food...",1
UgwB22_0zpxCJV0PAiB4AaABAg,Jayashree Mane,Nice recipe ðŸ‘ŒðŸ‘ŒðŸ‘Œ,2
UgxyuId0jneQ4PKA1GF4AaABAg,samjhana sundari,Outstanding mam ji,3
UgxNR-Xr-wCACjXT9tR4AaABAg,Anuja Chavan,lovely.  Will definitely make samose. Thank you Nisha ji,1
UgyW7cNFdYHTaKrRZEV4AaABAg,Sapna Sahani,nice mam,3
UgxoxeShLbJzDEdH82F4AaABAg,pawan pachauri,Very nice nisha ji aapki recipe bahut achhi lgti h bahut pasnd aati h mujhe nice,4
Ugz5W5EnPDbBj79VKxV4AaABAg,Pankaj Pandey,Thank you,1
UgyAkxvN-VwYDaof6zt4AaABAg,Ramesh Chahar,Tasty,2
Ugx5Ol9-kG4_CugJYR94AaABAg,Sujata Jain,"Mem Maine vi ghr pr samosa bnaya h bahut testy bna h, Maine mungfali chaana vi dala h test or vi badh gya h thank you so much Mem",1
Ugy7iCNFx3vug0MT3pl4AaABAg,Neha Dhanuk,thank you mem its very testy........ðŸ˜ŠðŸ˜ŠðŸ˜ŠðŸ˜ŠðŸ˜Š,5
Ugx8oOqcE9oKZzWUaa94AaABAg,Janvi Singh,anty bedai kese Banti h,6
UgwVMfbHsXTK62i9Nal4AaABAg,Janvi Singh,anty dekh kar mhume pain aaya,6
UgwMlXzTo8cOqqjX0fZ4AaABAg,Durga Kejriwal,Maina aaj pasta white sauce ka banaya testy bana,6
Ugw7I_Fw-tM0orb_aBl4AaABAg,Krishna Dev,Bubble aagaye hamare ma,6
Ugykvjs15x39AIdO3nx4AaABAg,Nooramin Manjra,You welcome,6
Ugx0JZu-AyeX0_piR0J4AaABAg,Nooramin Manjra,Very nice mam all recipe,4
Ugzdcgy0kXlJ46P8qYh4AaABAg,synge synge,What is gheeðŸ˜³,7
UgzJjxZqyWX_o6LToDl4AaABAg,Neufloxin Floaxacin,You should also use some haldi powder.,6
Ugxt_jiU4ckRKOv-jPR4AaABAg,Krishnkumar Kumar,Thanks nisha ji you mek nice smosa v good,1
Ugz0Ko9KJ_gt_JuXB0R4AaABAg,Shabnam Shahid,Very nice,3
UgxvYUfHJyz3jX67Iyt4AaABAg,Kusum Agarwal,ur recipe is very good I made it it was ok but outer cover was hard 1 hr baad naram,2
UgzFoDciklOckuNZtEd4AaABAg,Zeshan Pasha,Bhot achay han ma ny 2 bar try kiya hy sab ko bhot achy lagy hain,6
UgxKi_9SpNftNW6_kSR4AaABAg,Simran Dhiman,dough roll nahi ho raha baar baar tut raha hai....any tips for this mam....please reply....,6
UgybkOFZDGnToPBJlt94AaABAg,Mansi dhiman,Can we add cornflour also to make it crispy?,7
Ugy0rB33D832hvQp1h94AaABAg,Ranjit Kalita,can we use peanuts instead of matar and how to use,7
Ugyer-1j9Th0gcmam0Z4AaABAg,Ranveer Gill,very nice recipe,2
Ugx3XJKHDDyA699BiX54AaABAg,Pallavi Sharma Misser,Hi aunty;I like all ur recipes but mere samose crispy nahi bante ;outer part soft ho jata hai pls batao mai kya karu . My son just love samosas and vo chahta hai ki mai banau pls tell auntyji..,5
UgxU5Z5uidvFC3CHiZ94AaABAg,Bhagyalaxmi Behera,Mam samosha bahut achi banithi.khana banana ek art hai.par app  use math ke  jaise easy bana dete hain.,6
Ugz9MMTQZg8aEPf6sDR4AaABAg,Zahabiya Shabbir,Agar samose bana kr half hour s jyada rkhe toh..?,7
Ugx_RXRv9E2Yj3cZDwd4AaABAg,Zahabiya Shabbir,Wow yaar.. Uh r such an expert..,4
UgwJ2jnCOmUiRdlBSO14AaABAg,Mudssir Ansari. Good channel,yummy mam    Aj hmari wife samosa bna rhi h      apki video dekh kr,2
UgyDq-gYWBcMcmSwDo54AaABAg,entertainment entertainment,bohat accha bana h.aj hi maine banaya . thank you so much,5
UgxwpQRllE7hIV27yHt4AaABAg,renew urmind,"Superb, thanks.",5
Ugzz0Q7iSkVpqA6ir2h4AaABAg,Erqan Ahmad Shamsi,so yummmmmmyyyyy,2
UgwxkFeBkB27ybV4D4x4AaABAg,Sanjeev.9x,Right,6
UgxSeOCH1O_Vgs6SoK14AaABAg,Neeraj Pencia,Aap kitna peyar se bolte Ho. I love u,4
UgwfLlWJOlgR_BryK9t4AaABAg,Indian food's,onions bhi add krskte h?,7
UgwlOkFmY9Z5SDKCcqx4AaABAg,Neha Singh,nice mam,3
Ugxq4GM2s5qb_-RcZ3d4AaABAg,Dilpreet Jatt,very nice looking samosa samosa thanks...,5
UgxdEW1A5P7lPFJOL7l4AaABAg,Veer Chauhan,"Mam, Your Family Very Lucky ðŸ˜ŠðŸ˜Š",6
UgxLSCWrDilNu7QHYuB4AaABAg,Krishita Gandhi,hello nisha ji. ur all recipes are awedome,4
UghL5VoreuvZZXgCoAEC,Parvati Shiv,very nice,2
UgjcBCiGOqpOb3gCoAEC,Parvati Shiv,aap no. 1 cook ho *****,4
Ugjp0DiYyyHPnHgCoAEC,anita chourasia,aunti ji namastey kya me mixture me sonff mila sakti hu,7
UgiyKs7EnObuk3gCoAEC,Nida akhtar,Very nice recipe  and apne bht hi clean aur achche samose bnaye .i liked it very much.i'll surely try this .,2
UggeYXKJMB7oZXgCoAEC,Abdul Saud,i try it thanks,1
UggDf-Fp9YZmsHgCoAEC,Aarti Karira,aapko bataenge kaise bane hai,6
UggUt-3f4BBI-HgCoAEC,Aarti Karira,aapne mere favorate samose sikhae hai hum hamesha bahar se le kar khate hai mam hum jarur banaenge,6
UgjgUh8eXi8nv3gCoAEC,Pradeep Saryam,Gud videosðŸ‘,3
Ugg-Cqv7BC0MX3gCoAEC,Baljit Kaur,Mam superb recipe.yummyðŸ˜€,2
UghsFzgquwaaPXgCoAEC,Neha Khatoon,i love all ur receapie,2
UgigjVD_441BM3gCoAEC,zuni ansari,Very nice,3
Ugj3TIydpwLLYHgCoAEC,Tanisha Silan,make cake,6
UgiWAEtr5JTNuXgCoAEC,Aakarsha Singla,you are very good cook I want to know kya samosas kache nikal ke refry kia ja sakte hai because party time fresh nikalne difficult hai,4
Ughpqd2LnPXHYXgCoAEC,Vaishali Doiejode,Beautiful very tasty,2
Ugix40VlJhZRtXgCoAEC,Mihir Bandhara,Hi mere samosa joint se open Ho jata hai pls help,6
Ugiv5E1QxXF8_3gCoAEC,Pallavi Mirekar,nisha ji... you are so hardworking... your videos are very helpful,4
UggUuvec5YP6PXgCoAEC,Saima Shahzadi,aunty main aapki is recipe ko kitni bar try kr chuki pr ab tk smjh nhi paai k kis wjh se outer layer hard hojata h.. aap hi btaie..; -(,7
UgjhztpLZjdQTngCoAEC,Nani Kaur,Nisha ji aap ka dhaniawad appne samose bhoht ashe bnae ha,1
UghuriCk6Di_LngCoAEC,Brijesh Kumar Verma,thanks mem....,1
UghkTFelE7hurXgCoAEC,aneesuddin ahmed,Nisha madhulika ji Mai ise zaroor try karungi,6
UgjeEbEwcjMKCXgCoAEC,Manju Ray,Very useful tips Nishaji. Thanks a lot!,4
UghFKQQrMBt8uXgCoAEC,RAJESH KUMAR RKB,You are so great. You know everything,4
Ugi1vO_QOBU_u3gCoAEC,Rukh Sar,Thanks mam.. very nice ..,1
UgiYSVyiUqF7zXgCoAEC,Meera Yadav,ymi,2
Ughkd5PufOFzXHgCoAEC,Sakshi,thank you so much for this help.. this is a very well explained video.. it becomes so easy when someone demonstrate practical things..  my mom is learning a lot from you and that is directly or indirectly good for us.. ;),5
UghU5H6-Ub-OfHgCoAEC,PUSHPA SAINI,mere samosa ka dough tight hogmanay please reply fast,7
UgjZhpZaH033cXgCoAEC,Prakhar Rathore,mera ghee refined me mil Gaya hai uski khusbu Chali gayi hai usko vÃ pas kaise laye,7
UgjS2npsDcp7bHgCoAEC,Aarti premi,u r the best really,4
Ugi988ajt_7RpngCoAEC,Alisha Ansari,mast,3
UggkN_M0iNDMnHgCoAEC,Joginder Kharb,u r superb,4
UgiRR6eNONw9CngCoAEC,Ishma Reshi,ye samose kis ne khaye plz jawab dena confused....,6
UggbZb-4-VhChHgCoAEC,Anil Kumar,"Dear madam, 
halwai to ghee nahi dalte samose me to unke itne ache samose kaise bante hai bina ghee ke bina bubble wale?",7
UgiVX6dYvH6Ef3gCoAEC,Seema Naqvi,samosa bnaya h bht hi tasty bna h thnk u nisha g,1
UgiAqjzj_93CHngCoAEC,Princess life,kaju in samosa??? its strange....anyway i like your cooking ðŸ˜ŠðŸ’Ÿ,4
Ugi1qSWpb6TbbHgCoAEC,Amanpreet Singh,Thanks mam for such a simple and delicious recipe for samosas,5
Ugi81E5UrKCbungCoAEC,Haqeeqi Deen,konsa atta usw karna hai samosw k liye,7
UgjkJzPzC4hHd3gCoAEC,Vijay Mittal,mana try ki bhut aacha bana,6
UgiK-YuwvesAjHgCoAEC,Gokul Rajput,so nice,3
Ugg7I5MEDhWjFHgCoAEC,Subhadra Shakya,very nice,3
UghtLZSVI_W0ZXgCoAEC,hina mirza,attay se bhee bana saktay hain kya,7
UghCv6HW8sD3N3gCoAEC,Sangeeta Joshi Joshi,Very good,3
UggVnmtkj6vS3XgCoAEC,Raju 22,very very  nice,3
UggwMkz4q7rqkXgCoAEC,Vijay Mittal,nice racipe mam,2
UgiZWq-ZAKsNMngCoAEC,Deepmala Gautam,thankx mam,1
UgiHATlmCM7r3HgCoAEC,Deepmala Gautam,mam market jaisi Hari chatni kese banayen,6
UgioAjR8J7tNIngCoAEC,rajeev kumar,I like samosa very muchhhhhðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜‘ðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜šðŸ˜š,2
Ugjxkr1dSVqPH3gCoAEC,Parul Modi,thanks nisha madam your like a chefðŸ˜„ðŸ˜„ðŸ˜„ðŸ˜„ðŸ˜„ðŸ˜€... ðŸ˜Ž ðŸ‘ŒðŸ‘ŒðŸŽ‰,4
UghBeiReYNi7SXgCoAEC,Pushpendra Singh Rathore,i love to eat samosas you cooked it seems so tasty awesome and easy 2 cook,2
Ugj9XeOmQSj6DngCoAEC,Aneesa Fathima,samosa k aate me ghee gram ker k dal sakte kya..thode narm bane,6
Ugj0LlNbdqS0IngCoAEC,Pradeep mishra,ymmm,2
UggmMON8Vpdd2ngCoAEC,Rani Walia,Aunty ji kya aap hamen chicken biryaani bhej sakti hai kya please,6
UggzI-Ps71HSk3gCoAEC,Mohan Bhakar,welcome  aunt,6
UggxzZVVUnWicXgCoAEC,Narendra Sharma,mam maina lasua ka aachar banaya tha lakin vo bahoot sakhat bana hai,6
UggmXju_ICBVgHgCoAEC,Mohan Bhakar,thanks aunt,1
UgiAAIgVZdkwH3gCoAEC,Mohan Bhakar,very nice  aunt  I am  preeti,3
Ugh-GjyQAu_rH3gCoAEC,Ekam Bhullar,verry nice ji,3
UggFhX9sDZraWngCoAEC,Sapna Najkani,"mam samosa mene banaya but strips dikhi nai meri light light dikhi 
to loi thodi bhadi karu ??",6
Ugiry-vnOwIoGngCoAEC,Narendra Sharma,mam mana matar store kiya tha lakin ab unma smell aa rahi hai ma kya karu,7
